Attributes,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
2022-06-10,136.71299743652344,111.42749786376953,137.1300048828125,111.42749786376953,140.75999450683594,113.49700164794922,137.05999755859375,110.86100006103516,140.27999877929688,112.78125,91437900.0,31324000.0
2022-06-13,131.4789581298828,106.87650299072266,131.8800048828125,106.87650299072266,135.1999969482422,109.21849822998047,131.44000244140625,106.58805084228516,132.8699951171875,107.44599914550781,122207100.0,36756000.0
2022-06-14,132.3562774658203,107.19400024414062,132.75999450683594,107.19400024414062,133.88999938964844,108.4574966430664,131.47999572753906,106.35199737548828,133.1300048828125,106.88999938964844,84784300.0,25480000.0
2022-06-15,135.01815795898438,110.3905029296875,135.42999267578125,110.3905029296875,137.33999633789062,112.06300354003906,132.16000366210938,108.1187515258789,134.2899932861328,108.89949798583984,91533000.0,33192000.0
2022-06-16,129.66448974609375,106.63600158691406,130.05999755859375,106.63600158691406,132.38999938964844,109.29049682617188,129.0399932861328,105.7925033569336,132.0800018310547,108.14949798583984,108123900.0,35314000.0
2022-06-17,131.15992736816406,107.8655014038086,131.55999755859375,107.8655014038086,133.0800018310547,109.24949645996094,129.80999755859375,105.62854766845703,130.07000732421875,106.53500366210938,134520300.0,43516000.0
2022-06-21,135.4568328857422,112.01499938964844,135.8699951171875,112.01499938964844,137.05999755859375,112.6729965209961,133.32000732421875,109.29350280761719,133.4199981689453,109.7020034790039,81000500.0,39010000.0
2022-06-22,134.93841552734375,112.03399658203125,135.35000610351562,112.03399658203125,137.75999450683594,113.76950073242188,133.91000366210938,110.72429656982422,134.7899932861328,111.16300201416016,73409200.0,23922000.0
2022-06-23,137.8495330810547,112.68450164794922,138.27000427246094,112.68450164794922,138.58999633789062,113.19650268554688,135.6300048828125,111.02899932861328,136.82000732421875,112.94999694824219,72433800.0,24710000.0
2022-06-24,141.22921752929688,118.53800201416016,141.66000366210938,118.53800201416016,141.91000366210938,118.63749694824219,139.77000427246094,113.60299682617188,139.89999389648438,113.60299682617188,89116800.0,39122000.0
2022-06-27,141.22921752929688,116.62249755859375,141.66000366210938,116.62249755859375,143.49000549316406,119.25,140.97000122070312,116.00074768066406,142.6999969482422,118.93499755859375,70207900.0,32840000.0
2022-06-28,137.02206420898438,112.57150268554688,137.44000244140625,112.57150268554688,143.4199981689453,117.85649871826172,137.32000732421875,112.44400024414062,142.1300048828125,116.35099792480469,67083400.0,28232000.0
2022-06-29,138.80661010742188,112.25650024414062,139.22999572753906,112.25650024414062,140.6699981689453,113.66449737548828,136.6699981689453,111.55400085449219,137.4600067138672,112.14849853515625,66242400.0,18628000.0
2022-06-30,136.3042449951172,109.37249755859375,136.72000122070312,109.37249755859375,138.3699951171875,111.32980346679688,133.77000427246094,107.30999755859375,137.25,110.49949645996094,98964500.0,38046000.0
2022-07-01,138.50750732421875,109.08100128173828,138.92999267578125,109.08100128173828,139.0399932861328,109.80635070800781,135.66000366210938,107.1050033569336,136.0399932861328,108.33699798583984,71051600.0,31028000.0
2022-07-05,141.1295166015625,113.88700103759766,141.55999755859375,113.88700103759766,141.61000061035156,114.05259704589844,136.92999267578125,106.24949645996094,137.77000427246094,107.5145034790039,73353800.0,36398000.0
2022-07-06,142.4853973388672,115.2135009765625,142.9199981689453,115.2135009765625,144.1199951171875,116.35199737548828,141.0800018310547,112.25050354003906,141.35000610351562,114.09200286865234,74064300.0,28852000.0
2022-07-07,145.90496826171875,119.30599975585938,146.35000610351562,119.30599975585938,146.5500030517578,119.86199951171875,143.27999877929688,115.53399658203125,143.2899932861328,116.00800323486328,66253700.0,32184000.0
2022-07-08,146.5928497314453,120.16850280761719,147.0399932861328,120.16850280761719,147.5500030517578,120.43499755859375,145.0,117.51399993896484,145.25999450683594,117.55000305175781,64547800.0,29082000.0
2022-07-11,144.429443359375,116.52249908447266,144.8699951171875,116.52249908447266,146.63999938964844,118.79450225830078,143.77999877929688,116.2344970703125,145.6699981689453,118.6500015258789,63141600.0,26718000.0
2022-07-12,145.41644287109375,114.84950256347656,145.86000061035156,114.84950256347656,148.4499969482422,117.84950256347656,145.0500030517578,114.61499786376953,145.75999450683594,116.8385009765625,77588800.0,24970000.0
2022-07-13,145.04757690429688,112.18699645996094,145.49000549316406,112.18699645996094,146.4499969482422,115.15699768066406,142.1199951171875,111.822998046875,142.99000549316406,112.63899993896484,71185600.0,38958000.0
2022-07-14,148.0185089111328,111.44000244140625,148.47000122070312,111.44000244140625,148.9499969482422,111.98750305175781,143.25,109.32550048828125,144.0800018310547,110.82599639892578,78140700.0,32366000.0
2022-07-15,149.71334838867188,112.76699829101562,150.1699981689453,112.76699829101562,150.86000061035156,114.00050354003906,148.1999969482422,111.82250213623047,149.77999877929688,112.96299743652344,76259900.0,34330000.0
2022-07-18,146.62277221679688,109.91000366210938,147.07000732421875,109.91000366210938,151.57000732421875,114.80000305175781,146.6999969482422,109.30000305175781,150.74000549316406,113.44000244140625,81420900.0,33354000.0
2022-07-19,150.5408172607422,114.62000274658203,151.0,114.62000274658203,151.22999572753906,114.80999755859375,146.91000366210938,110.5,147.9199981689453,111.7300033569336,82982400.0,30992300.0
2022-07-20,152.57461547851562,114.69999694824219,153.0399932861328,114.69999694824219,153.72000122070312,116.33000183105469,150.3699951171875,113.26000213623047,151.1199951171875,114.05999755859375,64823400.0,26780100.0
2022-07-21,154.87759399414062,115.04000091552734,155.35000610351562,115.04000091552734,155.57000732421875,115.20999908447266,151.94000244140625,111.91000366210938,154.5,115.08999633789062,65086600.0,27267800.0
2022-07-22,153.6214141845703,108.36000061035156,154.08999633789062,108.36000061035156,156.27999877929688,113.18000030517578,153.41000366210938,107.5999984741211,155.38999938964844,111.80999755859375,66675400.0,44455300.0
2022-07-25,152.48489379882812,108.20999908447266,152.9499969482422,108.20999908447266,155.0399932861328,110.58000183105469,152.27999877929688,107.01000213623047,154.00999450683594,108.87999725341797,53623900.0,28289900.0
2022-07-26,151.13900756835938,105.44000244140625,151.60000610351562,105.44000244140625,153.08999633789062,107.73999786376953,150.8000030517578,104.76000213623047,152.25999450683594,107.43000030517578,55138700.0,36626600.0
2022-07-27,156.31320190429688,113.5999984741211,156.7899932861328,113.5999984741211,157.3300018310547,114.4000015258789,152.16000366210938,108.41999816894531,152.5800018310547,109.5999984741211,78620700.0,41474600.0
2022-07-28,156.87152099609375,114.58999633789062,157.35000610351562,114.58999633789062,157.63999938964844,114.69999694824219,154.41000366210938,111.85099792480469,156.97999572753906,112.80000305175781,81378700.0,23303800.0
2022-07-29,162.01580810546875,116.63999938964844,162.50999450683594,116.63999938964844,163.6300048828125,116.9000015258789,159.5,113.2300033569336,161.24000549316406,113.4000015258789,101786900.0,31336200.0
2022-08-01,161.01885986328125,115.4800033569336,161.50999450683594,115.4800033569336,163.58999633789062,117.12000274658203,160.88999938964844,114.69000244140625,161.00999450683594,115.52999877929688,67829400.0,22856200.0
2022-08-02,159.52340698242188,115.9000015258789,160.00999450683594,115.9000015258789,162.41000366210938,117.08000183105469,159.6300048828125,114.26000213623047,160.10000610351562,114.43000030517578,59907000.0,17911000.0
2022-08-03,165.62481689453125,118.77999877929688,166.1300048828125,118.77999877929688,166.58999633789062,119.41999816894531,160.75,116.1500015258789,160.83999633789062,116.33999633789062,82507500.0,25302800.0
2022-08-04,165.3057861328125,118.87000274658203,165.80999755859375,118.87000274658203,167.19000244140625,119.5,164.42999267578125,117.70999908447266,166.00999450683594,118.30000305175781,55474100.0,15757700.0
2022-08-05,165.076171875,118.22000122070312,165.35000610351562,118.22000122070312,165.85000610351562,118.86000061035156,163.0,116.70999908447266,163.2100067138672,116.93000030517578,56697000.0,15615700.0
2022-08-08,164.59695434570312,118.13999938964844,164.8699951171875,118.13999938964844,167.80999755859375,120.86000061035156,164.1999969482422,117.83000183105469,166.3699951171875,119.12000274658203,60276900.0,17061100.0
2022-08-09,164.64686584472656,117.5,164.9199981689453,117.5,165.82000732421875,118.19999694824219,163.25,116.55999755859375,164.02000427246094,117.98999786376953,63135500.0,15424300.0
2022-08-10,168.95973205566406,120.6500015258789,169.24000549316406,120.6500015258789,169.33999633789062,121.77999877929688,166.89999389648438,119.36000061035156,167.67999267578125,119.58999633789062,70170500.0,20497000.0
2022-08-11,168.21096801757812,119.81999969482422,168.49000549316406,119.81999969482422,170.99000549316406,122.33999633789062,168.19000244140625,119.55000305175781,170.05999755859375,122.08000183105469,57149200.0,16671600.0
2022-08-12,171.8149871826172,122.6500015258789,172.10000610351562,122.6500015258789,172.1699981689453,122.6500015258789,169.39999389648438,120.4000015258789,169.82000732421875,121.16000366210938,68039400.0,16121100.0
2022-08-15,172.90318298339844,122.87999725341797,173.19000244140625,122.87999725341797,173.38999938964844,123.26000213623047,171.35000610351562,121.56999969482422,171.52000427246094,122.20999908447266,54091700.0,15525000.0
2022-08-16,172.74343872070312,122.51000213623047,173.02999877929688,122.51000213623047,173.7100067138672,123.22799682617188,171.66000366210938,121.53500366210938,172.77999877929688,122.31999969482422,56377100.0,15626200.0
2022-08-17,174.26092529296875,120.31999969482422,174.5500030517578,120.31999969482422,176.14999389648438,122.1500015258789,172.57000732421875,120.19999694824219,172.77000427246094,120.93000030517578,79542000.0,17589200.0
2022-08-18,173.86158752441406,120.86000061035156,174.14999389648438,120.86000061035156,174.89999389648438,121.69000244140625,173.1199951171875,119.55000305175781,173.75,120.2300033569336,62290100.0,15652000.0
2022-08-19,171.23594665527344,118.12000274658203,171.52000427246094,118.12000274658203,173.74000549316406,120.0,171.30999755859375,117.66999816894531,173.02999877929688,119.87000274658203,70346300.0,20187000.0
2022-08-22,167.29249572753906,115.06999969482422,167.57000732421875,115.06999969482422,169.86000061035156,116.5,167.13999938964844,114.66999816894531,169.69000244140625,116.0999984741211,69026800.0,19316000.0
2022-08-23,166.9530487060547,114.7699966430664,167.22999572753906,114.7699966430664,168.7100067138672,115.93000030517578,166.64999389648438,114.30000305175781,167.0800018310547,114.31999969482422,54147100.0,14390700.0
2022-08-24,167.25254821777344,114.69999694824219,167.52999877929688,114.69999694824219,168.11000061035156,115.71700286865234,166.25,113.77999877929688,167.32000732421875,114.44999694824219,53841500.0,16051200.0
2022-08-25,169.7484130859375,117.69999694824219,170.02999877929688,117.69999694824219,170.13999938964844,117.77999877929688,168.35000610351562,115.05000305175781,168.77999877929688,115.1500015258789,51218200.0,14874700.0
2022-08-26,163.34901428222656,111.30000305175781,163.6199951171875,111.30000305175781,171.0500030517578,116.5999984741211,163.55999755859375,111.22000122070312,170.57000732421875,115.80999755859375,78961000.0,31698700.0
2022-08-29,161.1127471923828,110.33999633789062,161.3800048828125,110.33999633789062,162.89999389648438,111.95999908447266,159.82000732421875,109.80999755859375,161.14999389648438,110.77999877929688,73314000.0,20386100.0
2022-08-30,158.64683532714844,109.91000366210938,158.91000366210938,109.91000366210938,162.55999755859375,111.37000274658203,157.72000122070312,108.80000305175781,162.1300048828125,111.02999877929688,77906200.0,20548200.0
2022-08-31,156.95962524414062,109.1500015258789,157.22000122070312,109.1500015258789,160.5800018310547,111.7699966430664,157.13999938964844,109.05000305175781,160.30999755859375,111.62999725341797,87991100.0,25898000.0
2022-09-01,157.6984100341797,110.55000305175781,157.9600067138672,110.55000305175781,158.4199981689453,111.22000122070312,154.6699981689453,108.19000244140625,156.63999938964844,109.19999694824219,74229900.0,22784400.0
2022-09-02,155.5519561767578,108.68000030517578,155.80999755859375,108.68000030517578,160.36000061035156,111.67500305175781,154.97000122070312,108.12999725341797,159.75,111.33999633789062,76957800.0,20618100.0
2022-09-06,154.27407836914062,107.4800033569336,154.52999877929688,107.4800033569336,157.08999633789062,108.87999725341797,153.69000244140625,106.51000213623047,156.47000122070312,108.13500213623047,73714800.0,20565100.0
2022-09-07,155.70172119140625,110.4800033569336,155.9600067138672,110.4800033569336,156.6699981689453,110.98999786376953,153.61000061035156,107.61499786376953,154.82000732421875,107.76000213623047,87449600.0,22987200.0
2022-09-08,154.20420837402344,109.41999816894531,154.4600067138672,109.41999816894531,156.36000061035156,110.58000183105469,152.67999267578125,108.05999755859375,154.63999938964844,109.18000030517578,84923800.0,21660700.0
2022-09-09,157.109375,111.77999877929688,157.3699951171875,111.77999877929688,157.82000732421875,112.0,154.75,110.0,155.47000122070312,110.05000305175781,68028800.0,21732900.0
2022-09-12,163.15933227539062,111.87000274658203,163.42999267578125,111.87000274658203,164.25999450683594,112.63999938964844,159.3000030517578,110.93000030517578,159.58999633789062,111.98999786376953,104956000.0,19732900.0
2022-09-13,153.58522033691406,105.30999755859375,153.83999633789062,105.30999755859375,160.5399932861328,109.37000274658203,153.3699951171875,105.0,159.89999389648438,108.88999938964844,122656600.0,33015000.0
2022-09-14,155.0527801513672,105.87000274658203,155.30999755859375,105.87000274658203,157.10000610351562,106.0999984741211,153.61000061035156,104.5,154.7899932861328,105.44000244140625,87965400.0,22115800.0
2022-09-15,152.11764526367188,103.9000015258789,152.3699951171875,103.9000015258789,155.24000549316406,106.20999908447266,151.3800048828125,103.30999755859375,154.64999389648438,105.01000213623047,90481100.0,26494900.0
2022-09-16,150.45042419433594,103.62999725341797,150.6999969482422,103.62999725341797,151.35000610351562,104.02999877929688,148.3699951171875,101.8550033569336,151.2100067138672,102.97000122070312,162278800.0,64540100.0
2022-09-19,154.22415161132812,103.8499984741211,154.47999572753906,103.8499984741211,154.55999755859375,104.0199966430664,149.10000610351562,102.37000274658203,149.30999755859375,102.54000091552734,81474200.0,19738600.0
2022-09-20,156.64015197753906,101.83000183105469,156.89999389648438,101.83000183105469,158.0800018310547,103.16999816894531,153.0800018310547,101.12000274658203,153.39999389648438,102.87999725341797,107689800.0,24001700.0
2022-09-21,153.46542358398438,100.01000213623047,153.72000122070312,100.01000213623047,158.74000549316406,103.48999786376953,153.60000610351562,99.98999786376953,157.33999633789062,102.23999786376953,101696800.0,26596800.0
2022-09-22,152.48704528808594,100.56999969482422,152.74000549316406,100.56999969482422,154.47000122070312,101.68000030517578,150.91000366210938,99.41000366210938,152.3800048828125,99.44999694824219,86652500.0,21272700.0
2022-09-23,150.1808624267578,99.16999816894531,150.42999267578125,99.16999816894531,151.47000122070312,100.11000061035156,148.55999755859375,98.01000213623047,151.19000244140625,100.05999755859375,96029900.0,25657000.0
2022-09-26,150.5203094482422,98.80999755859375,150.77000427246094,98.80999755859375,153.77000427246094,100.44000244140625,149.63999938964844,98.37999725341797,149.66000366210938,98.61000061035156,93339400.0,22437900.0
2022-09-27,151.5086669921875,98.08999633789062,151.75999450683594,98.08999633789062,154.72000122070312,100.45999908447266,149.9499969482422,97.33999633789062,152.74000549316406,99.91000366210938,84442700.0,24225000.0
2022-09-28,149.5918426513672,100.73999786376953,149.83999633789062,100.73999786376953,150.63999938964844,101.4000015258789,144.83999633789062,97.80000305175781,147.63999938964844,98.0199966430664,146691400.0,24617000.0
2022-09-29,142.24403381347656,98.08999633789062,142.47999572753906,98.08999633789062,146.72000122070312,99.30000305175781,140.67999267578125,96.5199966430664,146.10000610351562,99.30000305175781,128138200.0,21921500.0
2022-09-30,137.9711151123047,96.1500015258789,138.1999969482422,96.1500015258789,143.10000610351562,99.49400329589844,138.0,96.02999877929688,141.27999877929688,97.7300033569336,124925300.0,26277800.0
2022-10-03,142.21408081054688,99.30000305175781,142.4499969482422,99.30000305175781,143.07000732421875,99.97000122070312,137.69000244140625,97.0199966430664,138.2100067138672,97.22000122070312,114311700.0,24840000.0
2022-10-04,145.85804748535156,102.41000366210938,146.10000610351562,102.41000366210938,146.22000122070312,102.72000122070312,144.25999450683594,101.04000091552734,145.02999877929688,101.04000091552734,87830100.0,22580900.0
2022-10-05,146.15753173828125,102.22000122070312,146.39999389648438,102.22000122070312,147.3800048828125,102.73999786376953,143.00999450683594,99.73999786376953,144.07000732421875,100.69000244140625,79471000.0,18475500.0
2022-10-06,145.18914794921875,102.23999786376953,145.42999267578125,102.23999786376953,147.5399932861328,103.7300033569336,145.22000122070312,101.5,145.80999755859375,101.5,68402200.0,17156200.0
2022-10-07,139.8579864501953,99.56999969482422,140.08999633789062,99.56999969482422,143.10000610351562,101.41999816894531,139.4499969482422,99.20999908447266,142.5399932861328,100.6500015258789,85925600.0,24249900.0
2022-10-10,140.18743896484375,98.70999908447266,140.4199981689453,98.70999908447266,141.88999938964844,99.98999786376953,138.57000732421875,97.87000274658203,140.4199981689453,99.8499984741211,74899000.0,16529900.0
2022-10-11,138.7498321533203,98.05000305175781,138.97999572753906,98.05000305175781,141.35000610351562,100.12000274658203,138.22000122070312,97.25,139.89999389648438,98.25,77033700.0,21617700.0
2022-10-12,138.1108856201172,98.30000305175781,138.33999633789062,98.30000305175781,140.36000061035156,99.64800262451172,138.16000366210938,97.66999816894531,139.1300048828125,98.2699966430664,70433700.0,17343400.0
2022-10-13,142.75320434570312,99.70999908447266,142.99000549316406,99.70999908447266,143.58999633789062,100.52999877929688,134.3699951171875,95.2699966430664,134.99000549316406,95.93000030517578,113224000.0,32812200.0
2022-10-14,138.1508331298828,97.18000030517578,138.3800048828125,97.18000030517578,144.52000427246094,101.29000091552734,138.19000244140625,97.02999877929688,144.30999755859375,100.625,88598000.0,22624800.0
2022-10-17,142.17416381835938,100.77999877929688,142.41000366210938,100.77999877929688,142.89999389648438,101.7699966430664,140.27000427246094,99.51000213623047,141.07000732421875,99.5199966430664,85250900.0,23311600.0
2022-10-18,143.51193237304688,101.38999938964844,143.75,101.38999938964844,146.6999969482422,104.22000122070312,140.61000061035156,100.6500015258789,145.49000549316406,103.94000244140625,99136600.0,21610500.0
2022-10-19,143.6217498779297,100.29000091552734,143.86000061035156,100.29000091552734,144.9499969482422,101.65899658203125,141.5,99.63500213623047,141.69000244140625,100.69999694824219,61758300.0,21573700.0
2022-10-20,143.15252685546875,100.52999877929688,143.38999938964844,100.52999877929688,145.88999938964844,103.0,142.64999389648438,99.97000122070312,143.02000427246094,100.81999969482422,64522000.0,25125100.0
2022-10-21,147.02610778808594,101.4800033569336,147.27000427246094,101.4800033569336,147.85000610351562,101.62000274658203,142.64999389648438,98.2300033569336,142.8699951171875,98.45999908447266,86548600.0,28988700.0
2022-10-24,149.20248413085938,102.97000122070312,149.4499969482422,102.97000122070312,150.22999572753906,103.0999984741211,146.0,100.30000305175781,147.19000244140625,102.08999633789062,75981900.0,24680800.0
2022-10-25,152.08770751953125,104.93000030517578,152.33999633789062,104.93000030517578,152.49000549316406,105.0999984741211,149.36000061035156,103.0199966430664,150.08999633789062,103.30000305175781,74732300.0,29910200.0
2022-10-26,149.1026611328125,94.81999969482422,149.35000610351562,94.81999969482422,151.99000549316406,98.54000091552734,148.0399932861328,94.56999969482422,150.9600067138672,96.76000213623047,88194300.0,71504300.0
2022-10-27,144.56019592285156,92.5999984741211,144.8000030517578,92.5999984741211,149.0500030517578,95.16999816894531,144.1300048828125,91.9000015258789,148.07000732421875,94.30999755859375,109180200.0,54036500.0
2022-10-28,155.48208618164062,96.58000183105469,155.74000549316406,96.58000183105469,157.5,96.86000061035156,147.82000732421875,92.322998046875,148.1999969482422,92.52999877929688,164762400.0,35696900.0
2022-10-31,153.08604431152344,94.66000366210938,153.33999633789062,94.66000366210938,154.24000549316406,96.3499984741211,151.9199981689453,94.37999725341797,153.16000366210938,95.77999877929688,97943200.0,29868700.0
2022-11-01,150.40049743652344,90.5,150.64999389648438,90.5,155.4499969482422,96.16500091552734,149.1300048828125,90.43000030517578,155.0800018310547,95.58999633789062,80379300.0,43220600.0
2022-11-02,144.78981018066406,87.06999969482422,145.02999877929688,87.06999969482422,152.1699981689453,91.30000305175781,145.0,87.01000213623047,148.9499969482422,90.91000366210938,93604600.0,43553600.0
2022-11-03,138.65000915527344,83.48999786376953,138.8800048828125,83.48999786376953,142.8000030517578,86.55000305175781,138.75,83.44999694824219,142.05999755859375,86.34500122070312,97918500.0,48510400.0
2022-11-04,138.3800048828125,86.69999694824219,138.3800048828125,86.69999694824219,142.6699981689453,86.7300033569336,134.3800048828125,83.87999725341797,142.08999633789062,85.51000213623047,140716700.0,40155100.0
2022-11-07,138.9199981689453,88.6500015258789,138.9199981689453,88.6500015258789,139.14999389648438,88.94000244140625,135.6699981689453,86.95999908447266,137.11000061035156,87.33999633789062,83374600.0,26899900.0
2022-11-08,139.5,88.91000366210938,139.5,88.91000366210938,141.42999267578125,90.40499877929688,137.49000549316406,87.6500015258789,140.41000366210938,89.16000366210938,89908500.0,30172000.0
2022-11-09,134.8699951171875,87.4000015258789,134.8699951171875,87.4000015258789,138.5500030517578,89.48999786376953,134.58999633789062,87.36000061035156,138.5,88.54499816894531,74917800.0,26743900.0
2022-11-10,146.8699951171875,94.16999816894531,146.8699951171875,94.16999816894531,146.8699951171875,94.55000305175781,139.5,91.6500015258789,141.24000549316406,92.33999633789062,118854000.0,42371200.0
2022-11-11,149.6999969482422,96.7300033569336,149.6999969482422,96.7300033569336,150.00999450683594,97.36000061035156,144.3699951171875,94.16000366210938,145.82000732421875,94.70999908447266,93903800.0,30536500.0
2022-11-14,148.27999877929688,96.02999877929688,148.27999877929688,96.02999877929688,150.27999877929688,97.18000030517578,147.42999267578125,95.11299896240234,148.97000122070312,95.5,73374100.0,24170100.0
2022-11-15,150.0399932861328,98.72000122070312,150.0399932861328,98.72000122070312,153.58999633789062,100.41999816894531,148.55999755859375,97.0199966430664,152.22000122070312,98.66999816894531,89868300.0,31831000.0
2022-11-16,148.7899932861328,98.98999786376953,148.7899932861328,98.98999786376953,149.8699951171875,99.8499984741211,147.2899932861328,97.9020004272461,149.1300048828125,98.0199966430664,64218300.0,24660200.0
