Attributes,Adj Close,Close,High,Low,Open,Volume
Symbols,TWTR,TWTR,TWTR,TWTR,TWTR,TWTR
Date,,,,,,
2022-01-03,42.65999984741211,42.65999984741211,43.689998626708984,42.47999954223633,43.5,14447453.0
2022-01-04,40.849998474121094,40.849998474121094,42.970001220703125,40.36000061035156,42.849998474121094,21422442.0
2022-01-05,39.5,39.5,41.87540054321289,39.45000076293945,40.79999923706055,22008559.0
2022-01-06,39.59000015258789,39.59000015258789,40.439998626708984,38.689998626708984,39.5,16613358.0
2022-01-07,39.66999816894531,39.66999816894531,40.689998626708984,39.31999969482422,39.650001525878906,14669913.0
2022-01-10,39.970001220703125,39.970001220703125,40.03499984741211,38.220001220703125,39.33000183105469,14997303.0
2022-01-11,40.65999984741211,40.65999984741211,40.93989944458008,39.599998474121094,39.790000915527344,13815386.0
2022-01-12,40.25,40.25,41.47999954223633,39.77000045776367,40.880001068115234,10439039.0
2022-01-13,38.70000076293945,38.70000076293945,40.34000015258789,38.61000061035156,40.150001525878906,15075627.0
2022-01-14,38.439998626708984,38.439998626708984,39.04999923706055,37.5099983215332,38.43000030517578,14849796.0
2022-01-18,37.29999923706055,37.29999923706055,38.20000076293945,37.130001068115234,37.720001220703125,14915247.0
2022-01-19,37.349998474121094,37.349998474121094,38.279998779296875,37.005001068115234,37.130001068115234,19797988.0
2022-01-20,37.279998779296875,37.279998779296875,39.029998779296875,37.19499969482422,37.84000015258789,17688913.0
2022-01-21,34.81999969482422,34.81999969482422,37.08000183105469,34.79499816894531,36.900001525878906,25674078.0
2022-01-24,35.060001373291016,35.060001373291016,35.13999938964844,32.04999923706055,33.70000076293945,31932961.0
2022-01-25,34.16999816894531,34.16999816894531,34.9900016784668,33.619998931884766,34.220001220703125,19205772.0
2022-01-26,33.619998931884766,33.619998931884766,35.43000030517578,33.26499938964844,34.970001220703125,21377945.0
2022-01-27,33.84000015258789,33.84000015258789,35.141700744628906,33.810001373291016,34.13999938964844,16637276.0
2022-01-28,35.27000045776367,35.27000045776367,35.29999923706055,33.599998474121094,33.790000915527344,14368685.0
2022-01-31,37.5099983215332,37.5099983215332,37.560001373291016,35.34000015258789,35.43000030517578,17558278.0
2022-02-01,38.119998931884766,38.119998931884766,38.16999816894531,36.869998931884766,37.84000015258789,14628246.0
2022-02-02,36.5099983215332,36.5099983215332,38.290000915527344,36.25,38.290000915527344,18992993.0
2022-02-03,34.47999954223633,34.47999954223633,35.18000030517578,33.84000015258789,33.84000015258789,32803389.0
2022-02-04,36.939998626708984,36.939998626708984,37.439998626708984,34.7599983215332,35.65999984741211,23579592.0
2022-02-07,36.040000915527344,36.040000915527344,37.33000183105469,35.89500045776367,36.720001220703125,22770464.0
2022-02-08,35.97999954223633,35.97999954223633,36.27000045776367,35.150001525878906,35.52000045776367,17194932.0
2022-02-09,37.83000183105469,37.83000183105469,37.91999816894531,36.13999938964844,36.5,24473520.0
2022-02-10,37.08000183105469,37.08000183105469,39.099998474121094,36.220001220703125,36.560001373291016,48150273.0
2022-02-11,35.84000015258789,35.84000015258789,37.7599983215332,35.65999984741211,37.41999816894531,23516836.0
2022-02-14,35.689998626708984,35.689998626708984,36.61000061035156,35.5,35.619998931884766,15212644.0
2022-02-15,36.97999954223633,36.97999954223633,37.0,36.060001373291016,36.22999954223633,21350445.0
2022-02-16,36.2400016784668,36.2400016784668,36.28499984741211,35.52000045776367,35.970001220703125,17602359.0
2022-02-17,35.43000030517578,35.43000030517578,36.61000061035156,35.31999969482422,35.9900016784668,16524414.0
2022-02-18,34.31999969482422,34.31999969482422,35.65999984741211,34.099998474121094,35.4900016784668,15339039.0
2022-02-22,32.93000030517578,32.93000030517578,33.93000030517578,32.75,33.65999984741211,16913051.0
2022-02-23,32.7599983215332,32.7599983215332,33.45500183105469,32.41999816894531,33.25,15102051.0
2022-02-24,34.97999954223633,34.97999954223633,35.064998626708984,31.299999237060547,31.299999237060547,22551009.0
2022-02-25,35.290000915527344,35.290000915527344,35.29999923706055,34.130001068115234,35.119998931884766,15394855.0
2022-02-28,35.54999923706055,35.54999923706055,36.04999923706055,34.85499954223633,34.95000076293945,17962027.0
2022-03-01,35.560001373291016,35.560001373291016,36.127601623535156,34.70500183105469,35.5099983215332,17948015.0
2022-03-02,34.619998931884766,34.619998931884766,35.77000045776367,34.130001068115234,35.77000045776367,18255137.0
2022-03-03,33.4900016784668,33.4900016784668,35.18000030517578,33.45000076293945,34.900001525878906,18791981.0
2022-03-04,33.38999938964844,33.38999938964844,34.22999954223633,32.95000076293945,33.75,17537857.0
2022-03-07,32.41999816894531,32.41999816894531,33.880001068115234,32.400001525878906,33.5099983215332,18780247.0
2022-03-08,32.68000030517578,32.68000030517578,33.83000183105469,31.950000762939453,32.27000045776367,17410612.0
2022-03-09,34.369998931884766,34.369998931884766,34.529998779296875,33.29999923706055,33.54999923706055,16886048.0
2022-03-10,34.119998931884766,34.119998931884766,34.439998626708984,33.369998931884766,33.630001068115234,12583295.0
2022-03-11,33.0,33.0,34.11000061035156,32.880001068115234,34.040000915527344,15751909.0
2022-03-14,33.029998779296875,33.029998779296875,33.95000076293945,32.47999954223633,32.689998626708984,17551479.0
2022-03-15,33.970001220703125,33.970001220703125,34.52000045776367,33.0,33.119998931884766,14677991.0
2022-03-16,35.369998931884766,35.369998931884766,35.650001525878906,34.31999969482422,34.900001525878906,25197014.0
2022-03-17,37.29999923706055,37.29999923706055,37.709999084472656,34.88999938964844,35.209999084472656,30853067.0
2022-03-18,37.77000045776367,37.77000045776367,39.04499816894531,37.18000030517578,37.459999084472656,35946312.0
2022-03-21,37.439998626708984,37.439998626708984,37.88999938964844,36.63999938964844,37.70000076293945,20298742.0
2022-03-22,38.43000030517578,38.43000030517578,39.04499816894531,37.619998931884766,37.63999938964844,17162051.0
2022-03-23,38.0,38.0,38.75,37.58000183105469,38.0,12993635.0
2022-03-24,38.81999969482422,38.81999969482422,39.09000015258789,38.22999954223633,38.33000183105469,18281410.0
2022-03-25,38.599998474121094,38.599998474121094,39.47050094604492,37.689998626708984,38.9900016784668,20787529.0
2022-03-28,39.119998931884766,39.119998931884766,39.29499816894531,38.29999923706055,38.439998626708984,14225619.0
2022-03-29,40.689998626708984,40.689998626708984,40.95899963378906,39.38999938964844,39.47999954223633,17855436.0
2022-03-30,39.0,39.0,40.349998474121094,38.56999969482422,40.349998474121094,15804341.0
2022-03-31,38.689998626708984,38.689998626708984,39.22999954223633,38.410499572753906,39.11000061035156,13208334.0
2022-04-01,39.310001373291016,39.310001373291016,39.85499954223633,39.0,39.15999984741211,12131791.0
2022-04-04,49.970001220703125,49.970001220703125,51.369998931884766,46.86000061035156,47.869998931884766,269213085.0
2022-04-05,50.97999954223633,50.97999954223633,54.56999969482422,50.560001373291016,53.849998474121094,217520098.0
2022-04-06,50.77000045776367,50.77000045776367,52.869998931884766,49.29999923706055,50.03499984741211,159034747.0
2022-04-07,48.029998779296875,48.029998779296875,51.63999938964844,46.54999923706055,50.470001220703125,120844135.0
2022-04-08,46.22999954223633,46.22999954223633,48.439998626708984,45.83209991455078,47.29999923706055,83315946.0
2022-04-11,47.0099983215332,47.0099983215332,47.97999954223633,44.709999084472656,45.75,117814009.0
2022-04-12,44.47999954223633,44.47999954223633,47.54999923706055,44.439998626708984,47.029998779296875,60794025.0
2022-04-13,45.849998474121094,45.849998474121094,46.33000183105469,44.54999923706055,44.79999923706055,44306698.0
2022-04-14,45.08000183105469,45.08000183105469,48.5,44.720001220703125,48.369998931884766,258868339.0
2022-04-18,48.45000076293945,48.45000076293945,48.72999954223633,44.36000061035156,46.2400016784668,153119550.0
2022-04-19,46.15999984741211,46.15999984741211,48.5,45.0,47.29999923706055,125776037.0
2022-04-20,46.720001220703125,46.720001220703125,47.11000061035156,45.029998779296875,46.34000015258789,63360019.0
2022-04-21,47.08000183105469,47.08000183105469,47.939998626708984,45.5,45.5099983215332,70413596.0
2022-04-22,48.93000030517578,48.93000030517578,49.72999954223633,47.4900016784668,47.77000045776367,76504488.0
2022-04-25,51.70000076293945,51.70000076293945,52.290000915527344,50.2400016784668,51.02000045776367,176803635.0
2022-04-26,49.68000030517578,49.68000030517578,51.619998931884766,49.43000030517578,51.56999969482422,115020379.0
2022-04-27,48.63999938964844,48.63999938964844,49.2599983215332,47.81999969482422,49.060001373291016,59106880.0
2022-04-28,49.11000061035156,49.11000061035156,49.915000915527344,47.959999084472656,49.0099983215332,43816868.0
2022-04-29,49.02000045776367,49.02000045776367,50.25,48.7400016784668,49.45000076293945,38250854.0
2022-05-02,49.13999938964844,49.13999938964844,49.7599983215332,48.56999969482422,48.70000076293945,32608086.0
2022-05-03,48.869998931884766,48.869998931884766,49.47999954223633,48.75,49.150001525878906,24773030.0
2022-05-04,49.060001373291016,49.060001373291016,49.25,48.34000015258789,48.79999923706055,28442976.0
2022-05-05,50.36000061035156,50.36000061035156,51.209999084472656,49.810001373291016,50.529998779296875,60506940.0
2022-05-06,49.79999923706055,49.79999923706055,50.290000915527344,49.5,49.959999084472656,23446331.0
2022-05-09,47.959999084472656,47.959999084472656,49.439998626708984,47.625,49.29999923706055,37706836.0
2022-05-10,47.2599983215332,47.2599983215332,48.36000061035156,46.5,47.90999984741211,23816665.0
2022-05-11,46.09000015258789,46.09000015258789,48.150001525878906,45.79999923706055,46.95000076293945,24815127.0
2022-05-12,45.08000183105469,45.08000183105469,47.470001220703125,43.33000183105469,45.0099983215332,37682245.0
2022-05-13,40.720001220703125,40.720001220703125,42.0,40.0099983215332,40.400001525878906,101830362.0
2022-05-16,37.38999938964844,37.38999938964844,39.28990173339844,37.31999969482422,39.16999816894531,52310654.0
2022-05-17,38.31999969482422,38.31999969482422,38.869998931884766,36.849998474121094,37.0,44990281.0
2022-05-18,36.849998474121094,36.849998474121094,38.720001220703125,36.57500076293945,37.41999816894531,24010289.0
2022-05-19,37.290000915527344,37.290000915527344,38.5,36.20000076293945,36.76020050048828,32000301.0
2022-05-20,38.290000915527344,38.290000915527344,38.310001373291016,36.75,37.77000045776367,23637863.0
2022-05-23,37.86000061035156,37.86000061035156,38.0,36.939998626708984,37.77000045776367,13601346.0
2022-05-24,35.7599983215332,35.7599983215332,37.202598571777344,35.400001525878906,36.939998626708984,22662972.0
2022-05-25,37.15999984741211,37.15999984741211,37.369998931884766,36.02000045776367,36.060001373291016,23262766.0
2022-05-26,39.52000045776367,39.52000045776367,39.589900970458984,38.22999954223633,38.52000045776367,22968398.0
2022-05-27,40.16999816894531,40.16999816894531,40.77000045776367,39.47999954223633,39.56999969482422,16789855.0
2022-05-31,39.599998474121094,39.599998474121094,40.349998474121094,39.41999816894531,40.06999969482422,11579046.0
2022-06-01,39.29999923706055,39.29999923706055,40.2599983215332,39.2400016784668,39.79999923706055,11117247.0
2022-06-02,39.90999984741211,39.90999984741211,40.46500015258789,38.810001373291016,39.06999969482422,11696029.0
2022-06-03,40.15999984741211,40.15999984741211,41.040000915527344,39.974998474121094,40.45000076293945,18269884.0
2022-06-06,39.560001373291016,39.560001373291016,39.939998626708984,37.91379928588867,38.15999984741211,26119634.0
2022-06-07,40.130001068115234,40.130001068115234,40.2400016784668,38.95000076293945,39.084999084472656,15808735.0
2022-06-08,40.439998626708984,40.439998626708984,41.290000915527344,39.83000183105469,39.959999084472656,15292960.0
2022-06-09,39.529998779296875,39.529998779296875,40.540000915527344,39.529998779296875,40.25,7978363.0
2022-06-10,38.97999954223633,38.97999954223633,39.630001068115234,38.88999938964844,39.52000045776367,10534875.0
2022-06-13,37.029998779296875,37.029998779296875,38.58000183105469,36.904998779296875,38.0,11599750.0
2022-06-14,37.220001220703125,37.220001220703125,38.86989974975586,37.189998626708984,37.95000076293945,13408129.0
2022-06-15,37.9900016784668,37.9900016784668,38.5099983215332,37.2400016784668,37.5,14717735.0
2022-06-16,37.36000061035156,37.36000061035156,38.712100982666016,36.959999084472656,38.61000061035156,20732515.0
2022-06-17,37.779998779296875,37.779998779296875,38.04999923706055,37.02000045776367,37.31999969482422,25049181.0
2022-06-21,38.90999984741211,38.90999984741211,39.08000183105469,37.654998779296875,38.16999816894531,16902230.0
2022-06-22,38.529998779296875,38.529998779296875,39.33720016479492,38.4093017578125,38.56999969482422,10831346.0
2022-06-23,38.68000030517578,38.68000030517578,39.08000183105469,38.25,38.7599983215332,6327584.0
2022-06-24,39.40999984741211,39.40999984741211,39.919898986816406,38.869998931884766,39.0099983215332,18090592.0
2022-06-27,39.189998626708984,39.189998626708984,39.880001068115234,38.89500045776367,39.66999816894531,7147758.0
2022-06-28,38.790000915527344,38.790000915527344,39.70500183105469,38.650001525878906,39.209999084472656,6059297.0
2022-06-29,37.79999923706055,37.79999923706055,38.779998779296875,37.63999938964844,38.7599983215332,7178574.0
2022-06-30,37.38999938964844,37.38999938964844,38.02000045776367,36.9900016784668,37.529998779296875,7133074.0
2022-07-01,38.22999954223633,38.22999954223633,38.2400016784668,37.08000183105469,37.380001068115234,6305717.0
2022-07-05,38.380001068115234,38.380001068115234,38.63999938964844,37.24800109863281,38.18000030517578,8162005.0
2022-07-06,38.209999084472656,38.209999084472656,38.45000076293945,37.73740005493164,38.209999084472656,4870258.0
2022-07-07,38.790000915527344,38.790000915527344,39.5099983215332,38.31999969482422,38.31999969482422,13214877.0
2022-07-08,36.810001373291016,36.810001373291016,37.54999923706055,36.79999923706055,37.5099983215332,29822940.0
2022-07-11,32.650001525878906,32.650001525878906,34.900001525878906,32.54999923706055,34.599998474121094,67259339.0
2022-07-12,34.060001373291016,34.060001373291016,34.38999938964844,32.52000045776367,32.7599983215332,29539372.0
2022-07-13,36.75,36.75,37.15999984741211,34.79999923706055,34.95000076293945,50267711.0
2022-07-14,36.290000915527344,36.290000915527344,37.099998474121094,36.189998626708984,36.59000015258789,18951620.0
2022-07-15,37.7400016784668,37.7400016784668,37.77199935913086,36.27000045776367,36.619998931884766,14809322.0
2022-07-18,38.40999984741211,38.40999984741211,38.755001068115234,37.34000015258789,37.58000183105469,15147525.0
2022-07-19,39.4900016784668,39.4900016784668,40.5,38.5,38.5099983215332,37491773.0
2022-07-20,39.599998474121094,39.599998474121094,40.005001068115234,38.81999969482422,39.560001373291016,13946408.0
2022-07-21,39.52000045776367,39.52000045776367,40.099998474121094,39.119998931884766,39.5,11409767.0
2022-07-22,39.84000015258789,39.84000015258789,40.18000030517578,38.709999084472656,38.900001525878906,25188675.0
2022-07-25,39.2400016784668,39.2400016784668,39.599998474121094,38.73550033569336,39.22999954223633,10395602.0
2022-07-26,39.34000015258789,39.34000015258789,39.529998779296875,38.88999938964844,39.08000183105469,12637219.0
2022-07-27,39.849998474121094,39.849998474121094,40.11000061035156,39.13119888305664,39.58000183105469,11598069.0
2022-07-28,40.88999938964844,40.88999938964844,40.900001525878906,39.58060073852539,39.7599983215332,10153642.0
2022-07-29,41.61000061035156,41.61000061035156,41.779998779296875,40.75,40.79999923706055,11787736.0
2022-08-01,40.88999938964844,40.88999938964844,41.349998474121094,40.459999084472656,41.119998931884766,14094775.0
2022-08-02,40.97999954223633,40.97999954223633,41.27000045776367,40.650001525878906,40.75,5244403.0
2022-08-03,41.0,41.0,41.38999938964844,40.88999938964844,41.0,9348811.0
2022-08-04,41.060001373291016,41.060001373291016,41.22999954223633,40.54999923706055,41.0,6169363.0
2022-08-05,42.52000045776367,42.52000045776367,42.65999984741211,40.599998474121094,40.810001373291016,16048236.0
2022-08-08,42.939998626708984,42.939998626708984,43.54499816894531,42.869998931884766,42.939998626708984,8130857.0
2022-08-09,42.83000183105469,42.83000183105469,43.1150016784668,42.60089874267578,42.779998779296875,8309624.0
2022-08-10,44.43000030517578,44.43000030517578,44.650001525878906,43.82749938964844,44.52000045776367,14507171.0
2022-08-11,43.939998626708984,43.939998626708984,44.630001068115234,43.6349983215332,44.369998931884766,7254851.0
2022-08-12,44.2599983215332,44.2599983215332,44.599998474121094,43.93000030517578,44.0099983215332,7857453.0
2022-08-15,44.5,44.5,44.775001525878906,43.95800018310547,44.189998626708984,8955100.0
2022-08-16,44.400001525878906,44.400001525878906,45.0,44.2400016784668,44.34000015258789,7924144.0
2022-08-17,43.9900016784668,43.9900016784668,44.5099983215332,43.849998474121094,44.25,6111904.0
2022-08-18,43.86000061035156,43.86000061035156,44.439998626708984,43.810001373291016,44.119998931884766,6289503.0
2022-08-19,43.9900016784668,43.9900016784668,44.0099983215332,43.349998474121094,43.52000045776367,8103532.0
2022-08-22,43.0099983215332,43.0099983215332,43.65999984741211,42.810001373291016,43.5,7904473.0
2022-08-23,39.86000061035156,39.86000061035156,41.939998626708984,39.84809875488281,41.36000061035156,26037265.0
2022-08-24,40.790000915527344,40.790000915527344,40.9900016784668,38.77000045776367,39.279998779296875,17136655.0
2022-08-25,41.04999923706055,41.04999923706055,41.4900016784668,40.16999816894531,40.5,10349518.0
2022-08-26,40.459999084472656,40.459999084472656,41.19940185546875,40.22999954223633,41.150001525878906,10144129.0
2022-08-29,40.040000915527344,40.040000915527344,40.595001220703125,39.9900016784668,40.220001220703125,6695767.0
2022-08-30,39.31999969482422,39.31999969482422,40.09000015258789,39.06999969482422,39.869998931884766,9617948.0
2022-08-31,38.75,38.75,40.04999923706055,38.595001220703125,39.97999954223633,16862823.0
2022-09-01,38.619998931884766,38.619998931884766,38.91999816894531,38.439998626708984,38.63999938964844,8607759.0
2022-09-02,38.630001068115234,38.630001068115234,39.005001068115234,38.290000915527344,38.86000061035156,7925508.0
2022-09-06,38.650001525878906,38.650001525878906,39.09000015258789,38.060001373291016,38.619998931884766,11275507.0
2022-09-07,41.20000076293945,41.20000076293945,41.25,39.29999923706055,39.29999923706055,18293674.0
2022-09-08,41.849998474121094,41.849998474121094,42.16999816894531,40.97999954223633,41.0,11829192.0
2022-09-09,42.189998626708984,42.189998626708984,42.29999923706055,41.505001068115234,41.880001068115234,7422753.0
2022-09-12,41.40999984741211,41.40999984741211,41.900001525878906,41.249900817871094,41.810001373291016,7905599.0
2022-09-13,41.7400016784668,41.7400016784668,42.470001220703125,40.470001220703125,40.7599983215332,14334134.0
2022-09-14,41.900001525878906,41.900001525878906,41.90999984741211,41.25,41.75,8098525.0
2022-09-15,42.13999938964844,42.13999938964844,42.439998626708984,41.5,41.75,9254200.0
2022-09-16,41.45000076293945,41.45000076293945,41.95000076293945,41.25,41.83000183105469,26474037.0
2022-09-19,41.65999984741211,41.65999984741211,41.7400016784668,41.209999084472656,41.400001525878906,7223513.0
2022-09-20,41.68000030517578,41.68000030517578,42.11000061035156,40.93000030517578,41.439998626708984,7229122.0
2022-09-21,41.27000045776367,41.27000045776367,42.185001373291016,41.27000045776367,41.790000915527344,7623288.0
2022-09-22,41.400001525878906,41.400001525878906,41.77000045776367,41.25,41.38999938964844,5868083.0
2022-09-23,41.58000183105469,41.58000183105469,41.77000045776367,40.845001220703125,41.47999954223633,9139135.0
2022-09-26,41.52000045776367,41.52000045776367,43.519901275634766,40.65999984741211,41.5,23916964.0
2022-09-27,42.09000015258789,42.09000015258789,42.18000030517578,41.279998779296875,41.7400016784668,8306887.0
2022-09-28,43.25,43.25,43.529998779296875,42.380001068115234,42.59000015258789,13318872.0
2022-09-29,42.7400016784668,42.7400016784668,43.16999816894531,42.38999938964844,43.0,8716979.0
2022-09-30,43.84000015258789,43.84000015258789,44.65999984741211,42.744998931884766,42.88999938964844,25890492.0
2022-10-03,42.540000915527344,42.540000915527344,43.900001525878906,42.22999954223633,43.900001525878906,13143223.0
2022-10-04,52.0,52.0,52.29999923706055,42.54999923706055,42.810001373291016,52151860.0
2022-10-05,51.29999923706055,51.29999923706055,52.0,50.20000076293945,50.2599983215332,74555835.0
2022-10-06,49.38999938964844,49.38999938964844,51.54999923706055,49.290000915527344,50.97999954223633,68511078.0
2022-10-07,49.18000030517578,49.18000030517578,49.52000045776367,48.13999938964844,49.02000045776367,32630102.0
2022-10-10,50.36000061035156,50.36000061035156,50.86000061035156,49.5,49.65999984741211,22272449.0
2022-10-11,50.06999969482422,50.06999969482422,50.550201416015625,49.80929946899414,50.029998779296875,11626795.0
2022-10-12,49.939998626708984,49.939998626708984,50.5,49.810001373291016,50.0099983215332,11827822.0
2022-10-13,50.34000015258789,50.34000015258789,51.06999969482422,49.52000045776367,49.79999923706055,18641291.0
2022-10-14,50.45000076293945,50.45000076293945,50.8650016784668,50.29999923706055,50.4900016784668,10075908.0
2022-10-17,50.7400016784668,50.7400016784668,50.900001525878906,50.20000076293945,50.5,14101270.0
2022-10-18,51.779998779296875,51.779998779296875,52.099998474121094,50.849998474121094,51.099998474121094,18533907.0
2022-10-19,51.83000183105469,51.83000183105469,52.15999984741211,51.2599983215332,51.79999923706055,10057928.0
2022-10-20,52.439998626708984,52.439998626708984,52.70000076293945,51.599998474121094,52.20000076293945,25461019.0
2022-10-21,49.88999938964844,49.88999938964844,50.75,49.54999923706055,50.0,51209029.0
2022-10-24,51.52000045776367,51.52000045776367,51.86000061035156,50.52000045776367,50.709999084472656,22987553.0
2022-10-25,52.779998779296875,52.779998779296875,53.18000030517578,52.20000076293945,52.415000915527344,35077848.0
2022-10-26,53.349998474121094,53.349998474121094,53.5,52.77000045776367,52.95000076293945,28064973.0
2022-10-27,53.70000076293945,53.70000076293945,54.0,53.70000076293945,53.90999984741211,136345128.0
